product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
Kolibri Comslip SOFT plus,medical/aufsaugende-inko/slip/slip,Kolibri comslip SOFT plus GrXL,2119803,4024009022906,I0100156,"Slip für schwere bis schwerste Inkontinenz /
Nachtversorgung, weiße Wäscheschutzfolie, Größenangabe im
Nässeindikator, seitliche Auslaufsperren, 3-fach Saugkern,
2-fach Fixieretiketten, elastischer Beinabschluß,
elastisches Bündchen im Taillenbereich, für den Einsatz bei
schwallartigen Entleerungen der Blase, besonders geeignet,
für hochgradig pflegebedürftige und besonders unruhigen
Personen, PE-Wäscheschutz mit Klett-/Klebe- Etiketten,
Nässeindikator ermöglicht sichere Schnellkontrolle, Farbe
weiß, Größe XL, Saugleistung (ISO) 3200 ml, Umfang Hüfte
maximal 170 cm, Umfang Hüfte minimal 140 cm, 1 Karton à 4 x
28 Stk, (Krt à 4 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-soft-plus-kolibri-comslip-soft-plus-grxl/omkZootzPzp4sEh9q5MMzn,https://media.igefa.de/files/images_idealclean/2119803.jpg,Kolibri,
Kolibri Comfort PREMIUM mini,medical/aufsaugende-inko/einlagen/einlagen,Kolibri comfort PREMIUM mini,2165033,4024009013188,I0300132,"anatomische Einlage mit Aloe Vera bei leichter
Blasenschwäche, ideal bei leichter Blasenschwäche oder für
die vorübergehende Verwendung z. B. nach einer Prostata-
Operation, mit extra dünnem Saugkörper bei gleichbleibender
Saugleistung und Sicherheit für mehr Tragekomfort und
Diskretion, mit Schaumelastik-Bündchen für mehr
Auslaufschutz und verbesserten Tragekomfort, einzeln
verpackt - für den hygienisch-sicheren Transport, mit
Optimal Lock System: für optimale Saugkraft und
zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und
seitlichen Auslaufsperren, mit Optimal Dry System: für ein
trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit
schnell ins Innere des Saugkerns leitet, mit Optimal
Odourstop System: für schnelle Geruchsbindung dank des
speziellen Superabsorbers der Gerüche schnell und
zuverlässig einschließt, mit Optimal Soft System: für
angenehmes Tragegefühl dank textilähnlicher Materialien,
Breite 10 cm, Farbe orange, Länge 27 cm, Saugleistung (ISO)
310 ml, 1 Beutel à 28 Stk, (Krt à 8 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfort-premium-mini-kolibri-comfort-premium-mini/U6xsfXnoYMikRVPFV2fs8M,https://media.igefa.de/files/images_idealclean/2165033.jpg,Kolibri,
Kolibri Comslip PREMIUM special,medical/aufsaugende-inko/slip/slip,Kolibri comslip special Gr.XXL,2108215,4024009022982,I0100145,"Kolibri Comslip Premium Special – Bei schwerer bis schwerster Inkontinenz
Der anatomisch geformte Premium Slip von Kolibri ist ideal bei schwerer bis schwerster Inkontinenz sowie zum Toilettentraining geeignet.
Mit Kolibri sind Sie in jeder Situation auf der sicheren und trockenen Seite können und können gelassen Ihr Alltag bewältigen.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimale Saugkraft und zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und integrierten, abstehenden Auslaufsperren
Optimal Dry System: für ein trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit schnell ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal 2-Check System: für Bestimmung des optimalen Wechselzeitpunkts dank doppeltem Nässeindikator
Optimal Fit System: für angenehmen Tragekomfort dank dehnbarer Seitenteile, die sich dem Körper in jeder Lage optimal anpassen
Optimal Soft System: für angenehmes Tragegefühl dank textilähnlicher Materialien
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-premium-special-kolibri-comslip-special-gr-xxl/ejghWjUReYxxEBQgYpW6sN,https://media.igefa.de/files/images_idealclean/2108215.jpg,Kolibri,
Kolibri Comslip PREMIUM supra,medical/aufsaugende-inko/slip/slip,Kolibri comslip supra Gr. XS/S,2108217,4024009021282,I0100138,"Kolibri Comslip Premium Supra – Bei schwerster Inkontinenz
Der anatomisch geformte Premium Slip von Kolibri ist ideal bei schwerster Inkontinenz sowie zur Nachtversorgung geeignet.
Mit Kolibri sind Sie in jeder Situation auf der sicheren und trockenen Seite können und können gelassen Ihr Alltag bewältigen.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimale Saugkraft und zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und integrierten, abstehenden Auslaufsperren
Optimal Dry System: für ein trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit schnell ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal 2-Check System: für Bestimmung des optimalen Wechselzeitpunkts dank doppeltem Nässeindikator
Optimal Fit System: für angenehmen Tragekomfort dank dehnbarer Seitenteile, die sich dem Körper in jeder Lage optimal anpassen
Optimal Soft System: für angenehmes Tragegefühl dank textilähnlicher Materialien
[Anzahl der Tropfen als Bild]
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-premium-supra-kolibri-comslip-supra-gr-xs-s/3C4Q3zdgouXhPJr9CqAdrL,https://media.igefa.de/files/images_idealclean/2108217.jpg,Kolibri,
Kolibri Comslip PREMIUM special,medical/aufsaugende-inko/slip/slip,Kolibri comslip special GrXS/S,2108209,4024009021206,I0100137,"Kolibri Comslip Premium Special – Bei schwerer bis schwerster Inkontinenz
Der anatomisch geformte Premium Slip von Kolibri ist ideal bei schwerer bis schwerster Inkontinenz sowie zum Toilettentraining geeignet.
Mit Kolibri sind Sie in jeder Situation auf der sicheren und trockenen Seite können und können gelassen Ihr Alltag bewältigen.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimale Saugkraft und zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und integrierten, abstehenden Auslaufsperren
Optimal Dry System: für ein trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit schnell ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal 2-Check System: für Bestimmung des optimalen Wechselzeitpunkts dank doppeltem Nässeindikator
Optimal Fit System: für angenehmen Tragekomfort dank dehnbarer Seitenteile, die sich dem Körper in jeder Lage optimal anpassen
Optimal Soft System: für angenehmes Tragegefühl dank textilähnlicher Materialien
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-premium-special-kolibri-comslip-special-grxs-s/mnu79y5XKP6XtBnAquDWmV,https://media.igefa.de/files/images_idealclean/2108209.jpg,Kolibri,
Kolibri Comslip SOFT plus,medical/aufsaugende-inko/slip/slip,Kolibri comslip SOFT plus Gr.L,2114603,4024009022814,I0100153,"Slip für schwere bis schwerste Inkontinenz /
Nachtversorgung, weiße Wäscheschutzfolie, Größenangabe im
Nässeindikator, seitliche Auslaufsperren, 3-fach Saugkern,
2-fach Fixieretiketten, elastischer Beinabschluß,
elastisches Bündchen im Taillenbereich, für den Einsatz bei
schwallartigen Entleerungen der Blase, besonders geeignet,
für hochgradig pflegebedürftige und besonders unruhigen
Personen, PE-Wäscheschutz mit Klett-/Klebe- Etiketten,
Nässeindikator ermöglicht sichere Schnellkontrolle, Farbe
weiß, Größe L, Saugleistung (ISO) 3200 ml, Umfang Hüfte
maximal 160 cm, Umfang Hüfte minimal 115 cm, 1 Karton à 4 x
28 Stk, (Krt à 4 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-soft-plus-kolibri-comslip-soft-plus-gr-l/mGhRrUiKCDcCmF2QEEzVZR,https://media.igefa.de/files/images_idealclean/2114603.jpg,Kolibri,
Kolibri Comslip PREMIUM ultra,medical/aufsaugende-inko/slip/slip,Kolibri comslip ultra Gr. M,2108203,4024009021145,I0100139,"Kolibri Comslip Premium Ultra – Bei mittlerer bis schwerer Inkontinenz
Der anatomisch geformte Premium Slip von Kolibri ist ideal bei mittlerer bis schwerer Inkontinenz sowie zum Toilettentraining geeignet.
Mit Kolibri sind Sie in jeder Situation auf der sicheren und trockenen Seite können und können gelassen Ihr Alltag bewältigen.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimale Saugkraft und zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und integrierten, abstehenden Auslaufsperren
Optimal Dry System: für ein trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit schnell ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal 2-Check System: für Bestimmung des optimalen Wechselzeitpunkts dank doppeltem Nässeindikator
Optimal Fit System: für angenehmen Tragekomfort dank dehnbarer Seitenteile, die sich dem Körper in jeder Lage optimal anpassen
Optimal Soft System: für angenehmes Tragegefühl dank textilähnlicher Materialien
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-premium-ultra-kolibri-comslip-ultra-gr-m/wehcuVYFZAgfx885o8vxKe,https://media.igefa.de/files/images_idealclean/2108203.jpg,Kolibri,
Kolibri Comfort PREMIUM micro,medical/aufsaugende-inko/einlagen/einlagen,Kolibri comfort PREMIUM micro,2165031,4024009013034,I0300128,"Kolibri comfort PREMIUM Micro Einlagen – Bei sehr leichter Blasenschwäche
Die anatomisch geformte Einlage mit Aloe Vera ist ideal bei sehr leichter Blasenschwäche z. B. nach einer Entbindung oder durch Hormonveränderungen während der Wechseljahre. Kolibri comfort Premium Einlagen bieten sicheren, diskreten Schutz bei
unkontrolliertem Urinverlust und ermöglichen einen sorgenfreien Alltag in jeder Situation.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimal Saugkraft und zuverlässigen Auslaufschutz dank extra dünnem, 3lagigem Saugkörper. Seitliche Auslaufsperren geben zusätzliche Sicherheit und fühlen sich weich und angenehm an.
Optimal Dry System: für ein trockenes Hautgefühl dank Mikroperforation, die Flüssigkeit schnell und zuverlässig ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal Soft System: für angenehmes Tragegefühl dank weicher, geräuschloser, textilähnlicher Materialien mit hautpflegendem Aloe Vera und atmungsaktiver Struktur
Nachhaltig: für eine Reduzierung von Plastikabfällen besteht der Beutel zu mindestens 60% aus nachhaltig angebautem Zuckerrohr.
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfort-premium-micro-kolibri-comfort-premium-micro/Bz6xBPd7sDJFwvJzKEBnW7,https://media.igefa.de/files/images_idealclean/2165031.jpg,Kolibri,
Kolibri Comfix supra,medical/aufsaugende-inko/netz-/fixierhose/netz-/fixierhose,Gr.XL weiß / grün 95 cm 145 cm,2097216,4024009020582,323474-07.01.Q20,"Die Comfix Supra Fixierhose / Netzhose von Kolibri ist für ein besonders sicheres, bequemes und unauffälliges Tragen von anatomischen Vorlagen sowie Einlagen geeignet.
Produktvorteile:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfix-supra-gr-xl-weiss-gruen-95-cm-145-cm/3Dj7VZibr85tzJfSV9pR,https://media.igefa.de/files/images_idealclean/2097216.jpg,Kolibri,
Kolibri Comwash special,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri comwash special,2024945,4024009009921,5-005.455.286,"Waschhandschuh, hautfreundlich, für schonende Hautreinigung
geeignet, dank ovaler Öffnung leicht überzuziehen, sehr
weich, sehr saugstark, äußerst strapazierfähig, Molton
Vliesmaterial, Breite 23 cm, Farbe weiß, Länge 16 cm, 1
Karton à 20 x 50 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comwash-special-kolibri-comwash-special/wBFoyXiysZ5kUbzGaUyFPc,https://media.igefa.de/files/images_idealclean/2024945.jpg,Kolibri,
Kolibri Comtrain PREMIUM extra tube,medical/aufsaugende-inko/pants/pants,Kolibri comtrain PREM.extra XL,2165957,4024009029912,I0200165,"Saugstarke Pants für die mittlere Inkontinenz.Mit leistungsstarkem, extra dünnem Saugkörper - kaum spürbarer Schutz für aktive Menschen.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comtrain-premium-extra-tube-kolibri-comtrain-prem-extra-xl/G5wXSEDGTDkTJuZxsHXx6S,https://media.igefa.de/files/images_idealclean/2165957.jpg,Kolibri,"ISO-Saugleistung 1300 ml; für die mittlere Inkontinenz; Hüftumfang - min. 130 cm bis max. 160 cm; weiches, textilähnliches & atmungsaktives Außenvlies; innovativer Saugkörper bietet optimalen Schutz gegen Auslaufen & Feuchtigkeit"
Kolibri Comfort SOFT maxi,medical/aufsaugende-inko/einlagen/einlagen,Kolibri comfort SOFT maxi,2117265,4024009022968,I0300252,"anatomische Einlage bei mittlerer Blasenschwäche, für die
besonders wirtschaftliche Versorgung bei mittlerer
Blasenschwäche oder für die vorübergehende Verwendung z. B.
nach einer Prostata-Operation, mit 3 - lagigem Saugkörper
bei gleichbleibender Saugleistung und Sicherheit für mehr
Tragekomfort und Diskretion, mit Schaumelastik-Bündchen für
mehr Auslaufschutz und verbesserten Tragekomfort, einzeln
verpackt - für den hygienisch-sicheren Transport, mit
Optimal Lock System: für optimale Saugkraft und
zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und
Schaumelastik-Bündchen, mit Optimal Dry System: für ein
trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit
schnell ins Innere des Saugkerns leitet, mit Optimal
Odourstop System: für schnelle Geruchsbindung dank des
speziellen Superabsorbers der Gerüche schnell und
zuverlässig einschließt, Breite 13 cm, Farbe violett, Länge
40 cm, Saugleistung (ISO) 800 ml, 1 Beutel à 28 Stk, (Krt à
8 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfort-soft-maxi-kolibri-comfort-soft-maxi/9GQRMyjGmfHGZpzUW5EMzE,https://media.igefa.de/files/images_idealclean/2117265.jpg,Kolibri,
Kolibri Compact SOFT ultra,medical/aufsaugende-inko/vorlage/vorlage,Kolibri compact SOFT ultra,2132335,4024009010118,I0500055,"anatomische Vorlage für mittlere bis schwere Inkontinenz,
Optimal Lock System: für optimale Saugkraft und
zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und
integrierten, abstehenden Auslaufsperren, Optimal Dry
System: für ein trockenes Hautgefühl dank Verteilerauflage,
die Flüssigkeit schnell ins Innere des Saugkerns leitet,
Optimal Odourstop System: für schnelle Geruchsbindung dank
des speziellen Superabsorbers der Gerüche schnell und
zuverlässig einschließt, Optimal Soft-Air System: für
angenehmes Tragegefühl dank weicher, atmungsaktiver,
textilähnlicher Materialien, mit Optimal 2-Check System:
für Bestimmung des optimalen Wechselzeitpunkts dank
doppeltem Nässeindikator, Breite 35 cm, Farbe blau, Länge
69 cm, Saugleistung (ISO) 1700 ml, 1 Beutel à 28 Stk, (Krt
à 4 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-compact-soft-ultra-kolibri-compact-soft-ultra/Zwh6P4eywhpu7MaXGBEWH,https://media.igefa.de/files/images_idealclean/2132335.jpg,Kolibri,
Kolibri Comwash classic,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri comwash classic,2094002,4024009009006,5-005.455.285,"Waschhandschuh, hautfreundlich, für die schonende
Hautreinigung geeignet, dank ovaler Öffnung leicht
überzuziehen, besonders wirtschaftlich, aus Vliesmaterial,
Breite 16 cm, Farbe weiß / blau, Länge 23 cm, 1 Karton à 20
x 50 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comwash-classic-kolibri-comwash-classic/k44TRMuGSAbwQJSbBwXpG8,https://media.igefa.de/files/images_idealclean/2094002.jpg,Kolibri,
Kolibri Comwash special light,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri comwash special light,2094008,4024009009587,5-005.455.287,"Waschhandschuh, hautfreundlich, für die schonende
Hautreinigung geeignet, sehr weich, saugstark, äußerst
strapazierfähig, leichtes Molton Vliesmaterial, Breite 15
cm, Farbe weiß, Länge 22 cm, 1 Karton à 20 x 50 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comwash-special-light-kolibri-comwash-special-light/kyVhdmdkEiUymJ2sjq3W7a,https://media.igefa.de/files/images_idealclean/2094008.jpg,Kolibri,
Kolibri Comfort SOFT mini,medical/aufsaugende-inko/einlagen/einlagen,Kolibri comfort SOFT mini,2117261,4024009022920,I0300251,"anatomische Einlage bei leichter Blasenschwäche, für die
besonders wirtschaftliche Versorgung bei leichter
Blasenschwäche oder für die vorübergehende Verwendung z. B.
nach einer Prostata-Operation, mit 3 - lagigem Saugkörper
bei gleichbleibender Saugleistung und Sicherheit für mehr
Tragekomfort und Diskretion, mit Schaumelastik-Bündchen für
mehr Auslaufschutz und verbesserten Tragekomfort, einzeln
verpackt - für den hygienisch-sicheren Transport, mit
Optimal Lock System: für optimale Saugkraft und
zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und
Schaumelastik-Bündchen, mit Optimal Dry System: für ein
trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit
schnell ins Innere des Saugkerns leitet, mit Optimal
Odourstop System: für schnelle Geruchsbindung dank des
speziellen Superabsorbers der Gerüche schnell und
zuverlässig einschließt, Breite 10 cm, Farbe orange, Länge
27 cm, Saugleistung (ISO) 400 ml, 1 Beutel à 28 Stk, (Krt à
8 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfort-soft-mini-kolibri-comfort-soft-mini/R9XTkLr2adVu2DELf6KGUH,https://media.igefa.de/files/images_idealclean/2117261.jpg,Kolibri,
Kolibri Comtrain PREMIUM extra tube,medical/aufsaugende-inko/pants/pants,Kolibri comtrain PREM. extra S,2165951,4024009029851,I0200096,"Saugstarke Pants für die mittlere Inkontinenz.Mit leistungsstarkem, extra dünnem Saugkörper - kaum spürbarer Schutz für aktive Menschen.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comtrain-premium-extra-tube-kolibri-comtrain-prem-extra-s/XJYuT8L5sq7FRGrXHg8GtR,https://media.igefa.de/files/images_idealclean/2165951.jpg,Kolibri,"ISO-Saugleistung 1300 ml; für die mittlere Inkontinenz; Hüftumfang - min. 70 cm bis max. 100 cm; weiches, textilähnliches & atmungsaktives Außenvlies; innovativer Saugkörper bietet optimalen Schutz gegen Auslaufen & Feuchtigkeit"
Kolibri Wisch- und Pflegetuch 32 x 33cm 3-lagig,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri Wisch-/Pflegetuch 3lg,2101100,4024009020629,015913,"hygienisches Zellulosetuch, enorm saugstark durch
Volumenprägung, durch Z-Falzung einzeln entnehmbar und
schnell entfaltbar, aus 100 % Recycling-Zellstoff, Breite
32 cm, Farbe weiß, 3-lagig, Länge 33 cm, 1 Karton à 20 x 50
Tu.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-wisch-und-pflegetuch-32-x-33cm-3-lagig-kolibri-wisch-pflegetuch-3lg/DTBDuJro863kAUQVhzq3yK,https://media.igefa.de/files/images_idealclean/2101100.jpg,Kolibri,
Kolibri Comfix extra,medical/aufsaugende-inko/netz-/fixierhose/netz-/fixierhose,Gr.L braun 80 cm 120 cm,2133642,4024009013720,605650-05.01.V89,"weitmaschige Netzhose zur elastischen Fixierung von
anatomischen Vorlagen und Einlagen, wirtschaftlich, hoher
Hüftschnitt und weite Beinöffnung, wiederverwendbar,
Farbcodierung im Bündchen zur Größenunterscheidung,
waschbar bei 60° C, Farbe braun, Größe L, Material 87 %
Polyester / 13 % Elasthan, Umfang Hüfte maximal 120 cm,
Umfang Hüfte minimal 80 cm, 1 Beutel à 25 Stk, (Krt à 4
Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfix-extra-gr-l-braun-80-cm-120-cm-weitmaschige-netzhose-zur-elastischen-fixierung-von-anatomischen-vorlagen-und-einlagen/kTDGYydxQkFZ6Kbik94Mrb,https://media.igefa.de/files/images_idealclean/2133642.jpg,Kolibri,
Kolibri Comwash supra,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri comwash supra,2094012,4024009009617,5-005.455.708,"Waschhandschuh, hautfreundlich, dank Noppen ideal für die
besonders gründliche und schonende Hautreinigung, dank
ovaler Öffnung leicht überzuziehen, sehr weich, sehr
saugstark, äußerst strapazierfähig, genopptes Molton
Vliesmaterial, Breite 23 cm, Farbe weiß, Länge 16 cm, 1
Karton à 20 x 50 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comwash-supra-kolibri-comwash-supra/rFkVGYZsucqc2mWFadvtrh,https://media.igefa.de/files/images_idealclean/2094012.jpg,Kolibri,
Kolibri Comslip PREMIUM supra,medical/aufsaugende-inko/slip/slip,Kolibri comslip supra Gr. L/XL,2108221,4024009021329,I0100144,"Kolibri Comslip Premium Supra – Bei schwerster Inkontinenz
Der anatomisch geformte Premium Slip von Kolibri ist ideal bei schwerster Inkontinenz sowie zur Nachtversorgung geeignet.
Mit Kolibri sind Sie in jeder Situation auf der sicheren und trockenen Seite können und können gelassen Ihr Alltag bewältigen.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimale Saugkraft und zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und integrierten, abstehenden Auslaufsperren
Optimal Dry System: für ein trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit schnell ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal 2-Check System: für Bestimmung des optimalen Wechselzeitpunkts dank doppeltem Nässeindikator
Optimal Fit System: für angenehmen Tragekomfort dank dehnbarer Seitenteile, die sich dem Körper in jeder Lage optimal anpassen
Optimal Soft System: für angenehmes Tragegefühl dank textilähnlicher Materialien
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-premium-supra-kolibri-comslip-supra-gr-l-xl/EztG2kJ2Zyy6zuBjYo3VY6,https://media.igefa.de/files/images_idealclean/2108221.jpg,Kolibri,
Kolibri Bib classic Esslätzchen weiß,medical/patientenversorgung/esslätzchen/esslätzchen,37x66cm weiß mit Fanglatz,1678390,4029068112919,112919,,igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-bib-classic-esslaetzchen-weiss-37x66cm-weiss-mit-fanglatz/URrXJGEg8fPDTW5dBGWXJg,https://media.igefa.de/files/images_idealclean/1678390.jpg,Kolibri,Auffangtasche für Krümelreste; Außenseite aus saugfähigem Zellstoff; Innenseite aus wasserabweisender Folie
Kolibri Comslip SOFT extra,medical/aufsaugende-inko/slip/slip,Kolibri comslip SOFT extra XL,2108307,4024009021428,I0100154,"Slip für mittlere Inkontinenz, für die besonders
wirtschaftliche Versorgung bei mittlerer bis schwerer
Inkontinenz, mit atmungsaktiven Seitenteilen und
optimierter anatomischer Passform für mehr Tragekomfort und
Hautfreundlichkeit, mit integrierten, abstehenden
Auslaufsperren für deutlich verbesserten Auslaufschutz, mit
Optimal Lock System: für optimale Saugkraft und
zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und
integrierten, abstehenden Auslaufsperren, mit Optimal Dry
System: für ein trockenes Hautgefühl dank Verteilerauflage,
die Flüssigkeit schnell ins Innere des Saugkerns leitet,
mit Optimal Odourstop System: für schnelle Geruchsbindung
dank des speziellen Superabsorbers der Gerüche schnell und
zuverlässig einschließt, mit Optimal 2-Check System: für
Bestimmung des optimalen Wechselzeitpunkts dank doppeltem
Nässeindikator, Farbe orange, Größe XL, Saugleistung (ISO)
2000 ml, Umfang Hüfte maximal 170 cm, Umfang Hüfte minimal
140 cm, 1 Beutel à 28 Stk, (Krt à 4 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-soft-extra-kolibri-comslip-soft-extra-xl/XaSfodQKCYvvjbhtiJrGgG,https://media.igefa.de/files/images_idealclean/2108307.jpg,Kolibri,
Kolibri Comslip PREMIUM special,medical/aufsaugende-inko/slip/slip,Kolibri comslip special GrL/XL,2108213,4024009021244,I0100143,"Kolibri Comslip Premium Special – Bei schwerer bis schwerster Inkontinenz
Der anatomisch geformte Premium Slip von Kolibri ist ideal bei schwerer bis schwerster Inkontinenz sowie zum Toilettentraining geeignet.
Mit Kolibri sind Sie in jeder Situation auf der sicheren und trockenen Seite können und können gelassen Ihr Alltag bewältigen.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimale Saugkraft und zuverlässigen Auslaufschutz dank 3lagigem Saugkörper und integrierten, abstehenden Auslaufsperren
Optimal Dry System: für ein trockenes Hautgefühl dank Verteilerauflage, die Flüssigkeit schnell ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal 2-Check System: für Bestimmung des optimalen Wechselzeitpunkts dank doppeltem Nässeindikator
Optimal Fit System: für angenehmen Tragekomfort dank dehnbarer Seitenteile, die sich dem Körper in jeder Lage optimal anpassen
Optimal Soft System: für angenehmes Tragegefühl dank textilähnlicher Materialien
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comslip-premium-special-kolibri-comslip-special-grl-xl/z9ZnudrXW23PTz5SDRvb64,https://media.igefa.de/files/images_idealclean/2108213.jpg,Kolibri,
Kolibri Combed PREMIUM ultra,medical/aufsaugende-inko/krankenunterlage/krankenunterlage,90 cm 880 ml,2108241,4024009021848,I0400033,"Combed Premium Ultra Krankenunterlage von Kolibri eignet sich zur besonders wirtschaftlichen Versorgung und hat eine Abmessung von 60 x 90 cm.
Produktvorteile:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-combed-premium-ultra-90-cm-880-ml/vqjsUGuyrWbdPPF8ZjNGNg,https://media.igefa.de/files/images_idealclean/2108241.jpg,Kolibri,
